New Try
0,0.01124587,0.08332754,0.07590317,0.5742096
0,0.01149762,0.08161902,0.07611305,0.5744436
0,0.01147713,0.08120434,0.07624775,0.5744091
0,0.01133825,0.08196224,0.07749145,0.5740612
0,0.01139926,0.08232981,0.07822106,0.5739347
0,0.01149588,0.08321431,0.07881126,0.5738457
0,0.01181973,0.08330233,0.07981863,0.5737929
0,0.01219206,0.08347526,0.07953217,0.5743184
0,0.01209696,0.08294653,0.07927871,0.574315
0,0.01177571,0.08263538,0.07924164,0.5739853
0,0.01169749,0.08330811,0.07880805,0.5740603
0,0.01156081,0.08359028,0.07871502,0.5739477
0,0.01253928,0.08385212,0.07509608,0.5755389
0,0.01528084,0.08111,0.0701375,0.5774866
0,0.0164789,0.08092951,0.06855584,0.5781667
0,0.01689325,0.08270542,0.06655746,0.5776324
0,0.0175868,0.08372036,0.06386149,0.5766099
0,0.01811293,0.085258,0.06247099,0.5760806
0,0.0175563,0.08731534,0.06226133,0.575081
0,0.02089594,0.09034098,0.05906137,0.576513
0,0.02686945,0.09788805,0.05337444,0.5789469
0,0.02919971,0.1027009,0.05097475,0.5795955
0,0.0279279,0.1085332,0.05122609,0.577655
0,0.02344175,0.1126681,0.05507423,0.5753483
0,0.02285205,0.1120019,0.05545641,0.5748433
0,0.02285205,0.1120019,0.05545641,0.5748433
0,0.02211081,0.1116637,0.05597942,0.5742741
0,0.01648492,0.1155935,0.06244878,0.5736874
0,0.01235187,0.1136675,0.06688245,0.5723099
0,0.01049558,0.1127547,0.06873319,0.5714193
0,0.009276439,0.1115866,0.0707004,0.5712199
0,0.008762392,0.1119001,0.07240657,0.5713698
0,0.007481973,0.1143766,0.07454368,0.5704681
0,0.006835467,0.1114477,0.07463557,0.5698258
0,0.006610274,0.1117875,0.07499997,0.5696103
0,0.006761122,0.1120851,0.07483494,0.5697591
0,0.006672264,0.1124129,0.07500394,0.5696723
0,0.006755082,0.1144254,0.07518921,0.5697525
0,0.006625934,0.1161561,0.07542852,0.5696121
0,0.005784851,0.127596,0.07866657,0.5674745
0,0.006098609,0.1371829,0.07608051,0.5690022
New Try
1.095809,0.01706155,0.1371782,0.07348123,0.5799938
