New Try
1.007038,0.01802636,0.1391394,0.08340824,0.5470548
1.030799,0.01785583,0.1372163,0.08334025,0.5472117
1.065571,0.01721401,0.1348286,0.08341184,0.5479813
1.08455,0.01668277,0.1330781,0.08340725,0.5485905
1.109966,0.01612824,0.1312692,0.08331967,0.5491832
1.132525,0.01522273,0.1283927,0.08307046,0.5500927
1.157177,0.01456035,0.1265615,0.08283874,0.5507298
1.189553,0.01360714,0.1239946,0.08244621,0.5516111
1.209853,0.01311266,0.1224544,0.08223339,0.5520629
1.234012,0.01227582,0.1202814,0.08201378,0.5529252
1.264923,0.01125238,0.1180423,0.081897,0.5541092
1.286609,0.01062029,0.116595,0.08181208,0.5548522
1.311249,0.01004589,0.1152132,0.08169772,0.5555127
1.335846,0.00923332,0.1131977,0.08149555,0.5564378
1.359541,0.008697812,0.1131309,0.08136294,0.55707
1.393677,0.008041527,0.1084794,0.08096189,0.5576035
1.418185,0.007455925,0.1073992,0.08080717,0.5583237
1.452103,0.007159278,0.1059592,0.08044004,0.5583459
1.474895,0.007093091,0.1046412,0.08011869,0.5580897
1.499405,0.007073518,0.1037555,0.07994179,0.5579391
1.522961,0.006938179,0.1023508,0.07974871,0.5579416
1.549718,0.006876206,0.1014831,0.07970095,0.5579817
1.572079,0.006871996,0.1007336,0.07967561,0.5579638
1.603788,0.006934079,0.09963779,0.07972037,0.5579207
1.624121,0.006996172,0.09893849,0.07981338,0.5579228
1.64448,0.00707654,0.0983316,0.07991271,0.5579066
1.669709,0.007155519,0.09753077,0.08005834,0.5579389
1.694684,0.007145664,0.09696813,0.08019654,0.5580953
1.716173,0.007190356,0.09622806,0.08043388,0.5582911
1.754,0.007276177,0.09561946,0.08056875,0.5583169
1.784974,0.007369691,0.09492117,0.08073542,0.5583721
1.821231,0.007550573,0.09416377,0.08078317,0.5581455
1.849771,0.007690184,0.09345056,0.08079413,0.5579436
1.883028,0.007905756,0.09224718,0.08080222,0.5576302
1.906263,0.008027467,0.09160539,0.08079436,0.5574443
1.945272,0.008392976,0.08896714,0.0807743,0.5569091
